GaiaDR3_ID,cluster,subgroup,data_catalog,Prot_source,Prot,mem_prob_hdbscan,mem_prob_source,dr3_parallax_zpt_corrected,dr3_ruwe,G_0,BPRP_0,e_BPRP_0,dustmap,fiducial_age_Myr,cmd_exclude,dered_exclude,phot_exclude
5290724097437028480,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,0.492,0.417,0.417,2.422206606075893,1.0796345,16.19410460053434,2.135844397111133,0.01944775560730772,Edenhofer,263,0,0,0
5290724715912323840,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,3.504,0.965,0.965,2.4728242461236354,1.0818259,12.707396942920196,0.8196494282966299,0.01638841940809436,Edenhofer,263,0,0,0
5290725574905792640,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,3.225,0.754,0.754,2.482622381597978,1.0264868,16.730808967065396,2.0856024144461465,0.019551669506747176,Edenhofer,263,0,0,0
5290725708047005568,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,1.161,0.82,0.82,2.4345108190841995,0.9939528,18.6932997565078,2.6952768103139677,0.09003952547484993,Edenhofer,263,0,0,0
5290725781064133760,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,3.205,0.645,0.645,2.4266140924821435,0.885902,12.938759220841572,0.8625575097054108,0.01655929756287308,Edenhofer,263,0,0,0
5290725849783612288,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,3.79,0.237,0.237,2.338370114004012,3.7963512,14.534078772792075,1.2935411085717705,0.017272552801005883,Edenhofer,263,0,0,0
5290726262100476032,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,6.19,0.726,0.726,2.4935793816860157,1.0745492,13.795391004983928,1.0426450345479874,0.016729482765545783,Edenhofer,263,0,0,0
5290726399539432960,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,2.429,0.531,0.531,2.353274689257629,1.0898973,17.68388439862,2.2482961342586285,0.06390695634535178,Edenhofer,263,0,0,0
5290730385268977536,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,1.219,0.571,0.571,2.4380543408651945,0.9775675,13.686470391255577,0.9839971465000675,0.016387659461094238,Edenhofer,263,0,0,0
5290733855602448640,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,9.556,0.913,0.913,2.4377769238676996,1.0398227,15.109554313068346,1.4473218745211995,0.016969438259001518,Edenhofer,263,0,0,0
5290734302273878400,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,3.606,0.892,0.892,2.4351813692345896,0.99877936,16.513986867626343,1.9873885636624578,0.023705925109735737,Edenhofer,263,0,0,0
5290735642309114240,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,8.265,NULL,0.9,2.8253093361943673,3.3518796,16.23632993516093,2.004774454019599,0.024731860094494382,Edenhofer,263,0,0,0
5290735676668773504,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,22.517,NULL,0.9,0.0746170140888225,7.903145,NULL,NULL,NULL,Bayestar,263,0,1,0
5290735985906343680,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,9.553,0.795,0.795,2.461929638490645,0.94346845,15.569715189106633,1.632244693157211,0.017825605301781258,Edenhofer,263,0,0,0
5290736363863548032,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,5.703,0.851,0.851,2.4394732453566133,0.99898475,15.437624779655174,1.6200501179944067,0.019831676452303687,Edenhofer,263,0,0,0
5290738906484117248,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,6.82,0.748,0.748,2.432853307023486,1.3108522,13.853839589132729,1.046357239431961,0.01693171544053405,Edenhofer,263,0,0,0
5290740173496952064,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,0.827,0.393,0.393,2.7056618315000156,0.97270435,18.36961798055949,2.802067054462697,0.07526266374199712,Edenhofer,263,0,0,0
5290740452672243584,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,5.136,0.32,0.32,2.4306577235579407,0.9537356,14.500206217891526,1.2318382262220529,0.01840076431358488,Edenhofer,263,0,0,0
5290740452672244480,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,0.555,0.929,0.929,2.490699725313604,6.706224,14.071637954089933,1.2577732196947307,0.018331656838727634,Edenhofer,263,0,0,0
5290740585813822976,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,0.872,0.287,0.287,2.7315146293410537,1.0130837,19.153293936004967,2.7795359468568472,0.0968624742017065,Edenhofer,263,0,0,0
5290741449104650112,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,0.254,0.886,0.886,2.4689774899775503,1.0584861,16.291536420199918,1.9886454598765106,0.01817925618095505,Edenhofer,263,0,0,0
5290742411177350144,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,4.778,0.967,0.967,2.47519304209638,1.0095806,13.168260796611579,0.8799738007611932,0.01761067961121268,Edenhofer,263,0,0,0
5290743304530543744,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,0.601,0.586,0.586,2.512974630122438,0.991907,16.848484029885565,2.1306053363025845,0.021993009303125748,Edenhofer,263,0,0,0
5290743849989134848,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,4.167,0.708,0.708,2.5128488555178725,0.94132805,16.967537403049587,2.1672810002021277,0.023544920097162175,Edenhofer,263,0,0,0
5290747771297885824,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,0.981,0.439,0.439,2.6084395030759913,2.8992589,14.472131258483566,1.2874013142632608,0.016427654972091112,Edenhofer,263,0,0,0
5290747977456314880,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,3.195,0.833,0.833,2.43441634200546,1.0294826,12.59107373150237,0.7563351308117596,0.015176154036865933,Edenhofer,263,0,0,0
5290750382637937920,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,2.614,0.957,0.957,2.477152551916953,0.9978336,14.523419250658325,1.2377688451481477,0.016709853134459204,Edenhofer,263,0,0,0
5290751099890953088,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,0.899,0.623,0.623,2.418719772605029,0.945811,18.410920657440663,2.726819025377686,0.0701302710890453,Edenhofer,263,0,0,0
5290754780684542592,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,7.311,0.771,0.771,2.473860201187892,1.0243883,15.704028226069669,1.6684918321505364,0.01763199327888606,Edenhofer,263,0,0,0
5290755193001408128,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,4.755,0.974,0.974,2.4754654091135,0.983672,15.159192125162445,1.447994720142065,0.017070874929545128,Edenhofer,263,0,0,0
5290758663334893440,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,9.353,0.688,0.688,2.4416474654839138,1.0185572,14.99913942603017,1.3766003749688982,0.015568823031283699,Edenhofer,263,0,0,0
5290761167294726016,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,8.087,0.85,0.85,2.5299931296499443,1.1112347,18.574994369617617,2.9183152591281063,0.08516280476133747,Edenhofer,263,0,0,0
5290762752143565184,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,5.171,0.671,0.671,2.486108645456916,1.0937737,13.295939730121358,0.9069010996706219,0.015367200810250203,Edenhofer,263,0,0,0
5290764401411011072,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,8.918,0.867,0.867,2.394135260818392,1.0012463,16.065481306109298,1.8292738381788838,0.016371793211880467,Edenhofer,263,0,0,0
5290764951166829824,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,7.13,0.901,0.901,2.441973337081608,1.0940794,14.443905000405973,1.1974966173227717,0.016760034963445258,Edenhofer,263,0,0,0
5290765947599154048,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,0.412,0.63,0.63,2.492438269006105,0.9709016,15.460599567294013,1.5802425259726578,0.016963744950054687,Edenhofer,263,0,0,0
5290767425067805824,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,0.712,0.558,0.558,2.5311759179917512,1.0771406,15.339712645957821,1.8333835516864136,0.016089255387723267,Edenhofer,263,0,0,0
5290767459427547136,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,6.081,0.612,0.612,2.4916487023646217,0.9446262,13.967765719623658,1.0838803654050329,0.016806460259077494,Edenhofer,263,0,0,0
5290767493787263488,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,2.424,0.72,0.72,2.4618131058979267,1.0756152,16.64485133055349,2.024073156043842,0.01979866700573307,Edenhofer,263,0,0,0
5290767523846011520,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,2.048,0.565,0.565,2.456439488227572,1.1626997,16.99121993395878,1.9432585883713274,0.04498105733154639,Edenhofer,263,0,0,0
5290767837384566528,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,1.794,0.547,0.547,2.3816769651904615,1.0024424,16.49059704244074,2.0038794773485757,0.023137234037245095,Edenhofer,263,0,0,0
5290768421500127104,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,11.941,0.73,0.73,2.4484037852184817,1.0623827,16.64104429645097,2.0629266228571,0.01976592381872577,Edenhofer,263,0,0,0
5290769314853433600,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,4.014,0.742,0.742,2.490408296127168,1.5823385,13.100301259346317,1.0880814528644214,0.01685479846692443,Edenhofer,263,0,0,0
5290769727170190848,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,8.499,0.79,0.79,2.459043005000512,0.99953455,15.01913504939571,1.4006354927762072,0.016655937445362177,Edenhofer,263,0,0,0
5290769933328623616,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,4.323,NULL,0.9,2.3143416192817865,1.0769614,14.217991924786535,1.2294168329997957,0.016341440955823166,Edenhofer,263,0,0,0
5290770448724704896,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,6.046,0.397,0.397,2.4870411285022986,5.042502,13.803614929822363,1.0900264919095504,0.016731059455923413,Edenhofer,263,0,0,0
5290770895401484032,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,9.704,0.747,0.747,2.4142611658837523,0.993756,16.239677668057652,1.8860358531150958,0.01852078061899565,Edenhofer,263,0,0,0
5290772029272852864,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,5.387,0.965,0.965,2.4335819370804,0.9561329,13.371288272535702,0.945452145446445,0.017088725454266523,Edenhofer,263,0,0,0
5290775190368696320,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,3.03,0.709,0.709,2.5246066220879846,1.0682422,12.418660134891596,0.776976866603586,0.016873471844994003,Edenhofer,263,0,0,0
5290776702197093888,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,6.624,0.952,0.952,2.406109525837934,1.0493292,14.720023422416066,1.2972121254218445,0.01792335097656963,Edenhofer,263,0,0,0
5290776805276220032,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,9.623,0.636,0.636,2.445223120903921,0.96886444,16.65562349328761,2.1071774084002315,0.021187499539908655,Edenhofer,263,0,0,0
5290814978945611648,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,7.561,0.542,0.542,2.444036464483425,0.99895746,14.410581133044928,1.2085963281971548,0.015851409142129475,Edenhofer,263,0,0,0
5290815047664997248,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,7.7,0.74,0.74,2.4636520413156267,0.9812203,14.266166830422087,1.146100234175313,0.01651704083874366,Edenhofer,263,0,0,0
5290815082024737664,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,0.633,0.639,0.639,2.473962226866785,1.0449468,14.201559795245512,1.1778342853439756,0.017184453761901357,Edenhofer,263,0,0,0
5290815150744301952,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,9.95,0.928,0.928,2.422309817953972,0.95526123,15.016003036900962,1.4089829777441032,0.016785608788138204,Edenhofer,263,0,0,0
5290815185103954048,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,6.34,0.899,0.899,2.4492242312206116,1.0649288,13.7927150721031,1.0298412845102412,0.015785809830619633,Edenhofer,263,0,0,0
5290816800011541504,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,2.754,0.867,0.867,2.4881101099518936,1.0012481,16.621040738825247,2.0371759986499707,0.019706547007819947,Edenhofer,263,0,0,0
5290817040529835648,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,10.241,0.606,0.606,2.48048312232801,0.8737372,16.000219495849205,1.7997341301466687,0.018441273214388286,Edenhofer,263,0,0,0
5290817281048004736,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,4.195,0.388,0.388,2.465127521308096,1.0046595,13.213834576775131,0.9149879191484528,0.015789733139844348,Edenhofer,263,0,0,0
5290818380559513088,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,8.247,0.84,0.84,2.4830289577003692,0.95660746,14.810538267477108,1.3245403094652035,0.016142613732500675,Edenhofer,263,0,0,0
5290819445711388800,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,8.442,0.776,0.776,2.4599963402176153,1.0061418,14.752589921988283,1.3085675121434235,0.016711914874038104,Edenhofer,263,0,0,0
5290820235985229440,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,9.284,0.927,0.927,2.4521909773991544,1.0844465,14.732940978201963,1.3087299984758052,0.016643910245098596,Edenhofer,263,0,0,0
5290820648301994112,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,7.464,0.514,0.514,2.563286164695633,4.736965,15.345146342194244,1.619000527663147,0.018790172948008933,Edenhofer,263,0,0,0
5290820785740950656,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,1.526,0.716,0.716,2.4868278307059932,1.1017863,12.743828459815667,0.793537409890837,0.016204122160158894,Edenhofer,263,0,0,0
5290820888820255488,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,8.331,0.748,0.748,2.486684949711718,1.0336449,15.145977825467908,1.4470793787303489,0.016389831149336898,Edenhofer,263,0,0,0
5290821060618950912,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,4.666,0.946,0.946,2.4837011423019377,1.4864254,13.084667363339053,0.8770646674258921,0.016496837286931264,Edenhofer,263,0,0,0
5290821438576074752,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,0.65,1,1,2.441100821609064,1.0750567,14.308898033372502,1.1764682056816773,0.017295915488227707,Edenhofer,263,0,0,0
5290822469368226176,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,14.881,0.553,0.553,2.502461281554315,1.0146636,17.56480046054781,2.300933095952149,0.04033046222249815,Edenhofer,263,0,0,0
5290822812965522816,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,0.409,0.607,0.607,2.5265686304163446,1.0562317,17.298469385740443,2.4152849296714876,0.02926054099684753,Edenhofer,263,0,0,0
5290823049184812032,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,0.91,0.486,0.486,2.309403607538697,0.9446491,18.76073619809043,2.8667480565416317,0.06548112576307481,Edenhofer,263,0,0,0
5290823671959351936,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,6.756,0.703,0.703,2.465604518231232,0.8609837,14.046592668083603,1.0924043588321013,0.016131209687506913,Edenhofer,263,0,0,0
5290824771470856576,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,6.815,0.456,0.456,2.6067100856485137,0.9926998,13.972770339689925,1.1072261490392126,0.01503105180880143,Edenhofer,263,0,0,0
5290832983443096704,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,1.451,0.791,0.791,2.418404907631943,0.9815136,17.50013651037991,2.433716494913693,0.030403744975692985,Edenhofer,263,0,0,0
5290833528904073472,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,1.458,NULL,0.9,3.730571751137768,5.7173133,17.44391890590864,2.671257857972455,0.047770603842117,Edenhofer,263,0,0,0
5290834289117924992,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,0.489,0.551,0.551,2.543528150143349,1.0188016,17.84213275557236,2.478883528202008,0.04376991284879347,Edenhofer,263,0,0,0
5290834598355785472,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,6.854,0.967,0.967,2.43683281831224,1.1113883,14.560467392175275,1.2187605972983377,0.015872180558593053,Edenhofer,263,0,0,0
5290835113751864704,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,6.409,0.899,0.899,2.470503944701378,0.972861,14.728885229860818,1.30033972184096,0.0157383654507349,Edenhofer,263,0,0,0
5290835624848325760,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,20.395,0.379,0.379,2.520245837144879,0.92907417,18.20920756738907,2.6564899801415525,0.06571305195788836,Edenhofer,263,0,0,0
5290836934817777664,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,6.432,0.794,0.794,2.4806948593307006,1.0794483,15.30654189378139,1.5167015168969753,0.017462543577911913,Edenhofer,263,0,0,0
5290837755153683840,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,8.624,0.68,0.68,2.369656427616792,0.99220234,14.608532750709614,1.21862981463,0.017257216811128018,Edenhofer,263,0,0,0
5290839266982177280,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,0.937,0.441,0.441,2.580119178487795,1.0130501,18.55183819043216,2.844458321480965,0.08107907358280969,Edenhofer,263,0,0,0
5290920841297756288,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,5.715,0.748,0.748,2.4345516436674823,0.9455731,15.203749441804767,1.4713947457102268,0.018099432505324295,Edenhofer,263,0,0,0
5290923212119724672,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,1.036,0.679,0.679,2.4917818253836104,1.0221987,16.24066680343324,1.8883037466640407,0.019388907390433363,Edenhofer,263,0,0,0
5290929255136362368,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,0.572,0.471,0.471,2.4591869377638176,0.9329531,18.655777722219597,2.694747924938775,0.07431477289177439,Edenhofer,263,0,0,0
5290929843549247232,NGC2516,NGC2516,Fritzewski2020,Fritzewski2020,8.789,0.93,0.93,2.4353952191871064,0.9048604,14.615679984056175,1.2571775178899878,0.017049665451041446,Edenhofer,263,0,0,0
139257717503546368,Hyades,Hyades,Douglas2019,Hartman2011,1.29,NULL,0.9,29.120123826962182,7.5982065,12.030532,2.5325031,0.014588837693126562,Edenhofer,775,0,0,0
145916050683920128,Hyades,Hyades,Douglas2019,Douglas2019,14.95,NULL,0.9,17.01801059135447,1.2327719,10.853678,1.4870806,0.014163037275227853,Edenhofer,775,0,0,0
145951789107603200,Taurus,Taurus_C5,Long2023,Long2023,2.205,NULL,0.9,6.208304523121827,1.1465176,12.896429807355984,2.209177209680636,0.11363166121274973,Edenhofer,2.01,0,0,0
145982742935380096,Taurus,Taurus_C5,Long2023,Long2023,2.177,NULL,0.9,6.102839316746924,0.9464647,15.574725570377403,3.5363669269529368,0.08984454922766058,Edenhofer,2.01,0,0,0
146277553787186048,Taurus,Taurus_C6,Long2023,Long2023,3.37,NULL,0.9,7.952019325494696,1.0493962,16.73634596919949,4.479776526843333,0.055019345568702166,Edenhofer,1.57,0,0,0
146319193494413696,Taurus,Taurus_D4,Long2023,Long2023,0.681,NULL,0.9,6.2997568310198435,1.0964948,19.276899265848144,3.412318935608724,0.8044332482945429,Edenhofer,2.49,0,0,0
146727391481452544,Hyades,Hyades,Long2023,Long2023,35.8,NULL,1,20.4264551601637,1.0285324,17.21223,3.933959,0.06268343649845774,Edenhofer,775,0,0,0
147908438767993216,Hyades,Hyades,Long2023;Douglas2019,Long2023;Douglas2019,0.76,NULL,0.94,18.54311543907978,1.0957832,15.238331,3.0954933,0.016823887293406566,Edenhofer,775,0,0,0
148196510814073728,Taurus,Taurus_C7,Long2023,Long2023,3.911,NULL,0.9,6.640352100624945,0.9686155,17.53088070693963,3.8386375899443186,0.35541532108548574,Edenhofer,2.59,0,0,0
148384179410294272,Taurus,Taurus_C7,Long2023,Long2023,6.682,NULL,0.9,6.847240728386421,1.2865313,17.436400630076324,2.803230013588747,0.32861576665723524,Edenhofer,2.59,0,0,0
148400229703257856,Taurus,Taurus_C7,Long2023,Long2023,3.443,NULL,0.9,7.2346224800858,1.020944,14.921248698708725,4.337348914026239,0.03199498791908299,Edenhofer,2.59,0,0,0
148420639387738112,Taurus,Taurus_C7,Long2023,Long2023,0.664,NULL,0.9,6.841016055200155,0.94441706,15.94449067243292,5.027377645392644,0.23006086404021658,Edenhofer,2.59,0,0,0
149327461604162688,Hyades,Hyades,Douglas2019,Douglas2019,28.1,NULL,0.9,21.246289117312756,1.1376319,14.591046,3.0560608,0.014861693706210452,Edenhofer,775,0,0,0
149943428633879296,Pleiades,Pleiades,Long2023,Long2023,16.967,NULL,1,7.104851103015385,1.057206,13.344280534008245,1.7804871968889802,0.0389790380463305,Edenhofer,97,0,0,0
150073682105601408,Taurus,Taurus_D4,Long2023,Long2023,5.817,NULL,0.9,6.78674918797205,1.2203484,14.164094215019189,2.823772905580386,0.04845942741671009,Edenhofer,2.49,0,0,0
154422804645274368,Hyades,Hyades,Douglas2019,Douglas2019,1.48,NULL,0.9,24.467234579225735,1.1684852,14.101388,2.9176044,0.014933793184816172,Edenhofer,775,0,0,0
2075874452857533696,NGC6866,NGC6866,Long2023,Long2023,9.361,0.678,0.678,0.7490780385170466,1.0232649,16.363355672441514,1.0289243457773702,0.01583073753895638,Edenhofer,735,0,0,0
2075875071332796928,NGC6866,NGC6866,Long2023,Long2023,4.963,1,1,0.7352034253138392,0.9841142,14.722654503481865,0.6505168231153489,0.07366561249540093,Bayestar,735,0,0,0
2075875655448389120,NGC6866,NGC6866,Long2023,Long2023,0.22,0.589,0.589,0.7937939172697493,1.1948874,13.28740496710117,0.41931241712646744,0.015226917621500642,Edenhofer,735,0,0,0
2075876858039254272,NGC6866,NGC6866,Long2023,Long2023,1.095,1,1,0.715256481823146,0.964914,13.695000881282924,0.5186393606715441,0.038447390757435425,Bayestar,735,0,0,0
2075876995478230912,NGC6866,NGC6866,Long2023,Long2023,3.906,1,1,0.7049156199083246,1.0731877,14.084580881282925,0.5719621606715442,0.042246943669255764,Bayestar,735,0,0,0
2075877575285194112,NGC6866,NGC6866,Long2023,Long2023,1.952,0.655,0.655,0.6977583881211269,0.98933667,12.349657668442248,0.2032519952935981,0.05494341924018025,Bayestar,735,0,0,0
2075877648313315456,NGC6866,NGC6866,Long2023,Long2023,0.136,1,1,0.6923325950050863,1.0422888,11.956453716392636,0.2728366632067919,0.05537204657637637,Bayestar,735,0,0,0
2075877854471741696,NGC6866,NGC6866,Long2023,Long2023,3.015,0.424,0.424,0.6485166356283018,1.1394356,14.541017456678032,0.624556828730073,0.13124961266868293,Bayestar,735,0,0,0
2076060682637579392,NGC6866,NGC6866,Long2023,Long2023,3.742,0.558,0.558,0.7757857169412059,0.999694,14.818479965773166,0.7169855730219483,0.05113045965870234,Bayestar,735,0,0,0
2076064530928419200,NGC6866,NGC6866,Long2023,Long2023,4.06,0.824,0.824,0.717156276399031,0.98426557,14.698662097116232,0.629918023205328,0.035793443621582204,Bayestar,735,0,0,0
2076065183763486464,NGC6866,NGC6866,Long2023,Long2023,1.815,0.885,0.885,0.7421807320853248,0.93332595,14.153401525131702,0.5570319826861763,0.024963391969877322,Bayestar,735,0,0,0
2076065252482958848,NGC6866,NGC6866,Long2023,Long2023,8.588,1,1,0.7418270389962704,0.9430517,15.492442004533832,0.8443652099777847,0.015393422074640608,Edenhofer,735,0,0,0
2076065458641430528,NGC6866,NGC6866,Long2023,Long2023,6.31,0.51,0.51,0.7213784548600584,0.9174025,15.188311965773167,0.7796868230219485,0.04092555518297509,Bayestar,735,0,0,0
2076065458641431296,NGC6866,NGC6866,Long2023,Long2023,9.605,0.465,0.465,0.7113900927941337,1.0325089,11.795666965773165,0.16385447302194833,0.04279344275753941,Bayestar,735,0,0,0
2076065699159591296,NGC6866,NGC6866,Long2023,Long2023,0.338,0.491,0.491,0.7139230350562932,0.9021594,11.001645465773166,-0.08867086097805171,0.04520781633671482,Bayestar,735,0,0,0
2076065733519331712,NGC6866,NGC6866,Long2023,Long2023,8.81,1,1,0.7263589169902382,0.99918026,16.055606965773165,0.9684418230219483,0.04573603403964026,Bayestar,735,0,0,0
2076066798671203328,NGC6866,NGC6866,Long2023,Long2023,4.602,0.695,0.695,0.7478139581353348,1.0295668,14.547997525131702,0.6313337026861763,0.06957249258638781,Bayestar,735,0,0,0
2076068860255440640,NGC6866,NGC6866,Long2023,Long2023,11.02,0.58,0.58,0.668108171391755,1.0154747,16.840515999999997,1.1218737,0.16220490032115845,Bayestar,735,0,0,0
2076069032054110208,NGC6866,NGC6866,Long2023,Long2023,2.21,0.587,0.587,0.76245099487079,0.98049784,14.652964372496587,0.7291356535375038,0.016218093251029946,Edenhofer,735,0,0,0
2076082879028918784,NGC6866,NGC6866,Long2023,Long2023,4.277,NULL,0.99,0.7418780065820202,0.982397,14.704470694112182,0.6390595673869848,0.07255509338866045,Bayestar,735,0,0,0
2076294844258425984,NGC6819,NGC6819,Long2023,Long2023,7.751,0.971,0.971,0.3970491290744956,1.0632606,14.39940618492937,0.7474974956601141,0.050109360057857315,Bayestar,2310,0,0,0
